Latitude,Longitude,RSRP,RSRQ,SNR,Elevation
12.902785,77.504257,-117,-20.0,0.0,841.0
12.902785,77.504515,-105,-20.0,0.0,841.0
12.902787,77.504835,-116,-16.0,0.0,841.0
12.902787,77.505725,-104,-16.0,0.0,841.0
12.902788,77.504602,-116,-16.0,0.0,841.0
12.902788,77.5057,-104,-16.0,0.0,841.0
12.902788,77.505715,-104,-16.0,0.0,841.0
12.90279,77.50485,-119,-20.0,0.0,841.0
12.90279,77.506655,-104,-16.0,0.0,830.0
12.902792,77.505688,-104,-16.0,0.0,841.0
12.902793,77.504068,-117,-20.0,0.0,843.0
12.902793,77.504235,-106,-14.6,0.0,841.0
12.902793,77.504477,-105,-20.0,0.0,841.0
12.902797,77.504788,-108,-16.0,0.0,841.0
12.902797,77.50494,-116,-16.0,0.0,841.0
12.902797,77.505678,-104,-16.0,0.0,841.0
12.902798,77.504457,-105,-20.0,0.0,841.0
12.902798,77.505472,-97,-16.0,0.0,841.0
12.9028,77.504532,-105,-20.0,0.0,841.0
12.9028,77.505667,-104,-16.0,0.0,841.0
12.902802,77.504258,-117,-20.0,0.0,841.0
12.902802,77.50459,-116,-16.0,0.0,841.0
12.902802,77.504653,-108,-16.0,0.0,841.0
12.902802,77.504717,-105,-20.0,0.0,841.0
12.902802,77.504897,-110,-17.33,0.0,841.0
12.902802,77.506658,-104,-16.0,0.0,830.0
12.902803,77.504073,-117,-20.0,0.0,843.0
12.902803,77.504402,-105,-20.0,0.0,841.0
12.902803,77.504728,-105,-20.0,0.0,841.0
12.902803,77.504848,-116,-16.0,0.0,841.0
12.902803,77.50488,-116,-16.0,0.0,841.0
12.902803,77.505433,-95,-16.33,0.0,841.0
12.902803,77.561498,-73,-9.0,0.0,878.0
12.902805,77.504832,-116,-16.0,0.0,841.0
12.902807,77.505477,-97,-16.0,0.0,841.0
12.902807,77.505657,-104,-16.0,0.0,841.0
12.902808,77.504538,-105,-20.0,0.0,841.0
12.902808,77.504662,-108,-16.0,0.0,841.0
12.902808,77.504738,-105,-20.0,0.0,841.0
12.902808,77.504848,-119,-20.0,0.0,841.0
12.90281,77.50446,-105,-20.0,0.0,841.0
12.902812,77.50427,-117,-20.0,0.0,841.0
12.902812,77.50469,-108,-16.0,0.0,841.0
12.902812,77.505637,-104,-16.0,0.0,841.0
12.902813,77.504778,-116,-16.0,0.0,841.0
12.902813,77.504867,-116,-16.0,0.0,841.0
12.902813,77.504881,-117,-16.25,0.0,841.0
12.902813,77.504893,-116,-16.0,0.0,841.0
12.902813,77.505505,-97,-16.0,0.0,841.0
12.902815,77.504592,-105,-20.0,0.0,841.0
12.902815,77.504608,-116,-16.0,0.0,841.0
12.902815,77.504857,-116,-16.0,0.0,841.0
12.902815,77.504905,-113,-16.5,0.0,841.0
12.902815,77.505625,-104,-16.0,0.0,841.0
12.902815,77.50666,-104,-16.0,0.0,830.0
12.902817,77.50458,-105,-20.0,0.0,841.0
12.902817,77.50468,-105,-20.0,0.0,841.0
12.902817,77.505413,-96,-17.0,0.0,841.0
12.902818,77.504077,-117,-20.0,0.0,843.0
12.902818,77.504382,-105,-20.0,0.0,841.0
12.90282,77.504662,-108,-16.0,0.0,841.0
12.90282,77.504703,-105,-20.0,0.0,841.0
12.90282,77.504843,-116,-16.0,0.0,841.0
12.90282,77.50486,-116,-16.0,0.0,841.0
12.90282,77.505048,-116,-16.0,0.0,841.0
12.902822,77.504447,-105,-20.0,0.0,841.0
12.902822,77.504743,-105,-20.0,0.0,841.0
12.902822,77.504797,-116,-16.0,0.0,841.0
12.902823,77.504675,-108,-16.0,0.0,841.0
12.902823,77.505615,-104,-16.0,0.0,841.0
12.902825,77.504617,-116,-16.0,0.0,841.0
12.902825,77.504657,-105,-20.0,0.0,841.0
12.902825,77.504738,-108,-16.0,0.0,841.0
12.902825,77.5048,-114,-17.0,0.0,841.0
12.902825,77.504857,-118,-19.25,0.0,841.0
12.902827,77.504282,-117,-20.0,0.0,841.0
12.902827,77.505402,-96,-17.0,0.0,841.0
12.902827,77.506667,-104,-16.0,0.0,830.0
12.902827,77.561507,-73,-9.0,0.0,878.0
12.90283,77.504567,-105,-20.0,0.0,841.0
12.90283,77.504617,-105,-20.0,0.0,841.0
12.90283,77.504633,-105,-20.0,0.0,841.0
12.90283,77.504747,-114,-17.0,0.0,841.0
12.90283,77.504853,-116,-16.0,0.0,841.0
12.90283,77.50488,-116,-16.0,0.0,841.0
12.90283,77.505042,-116,-16.0,0.0,841.0
12.90283,77.505608,-104,-16.0,0.0,841.0
12.902832,77.504295,-117,-20.0,0.0,841.0
12.902832,77.504462,-105,-20.0,0.0,841.0
12.902832,77.504722,-108,-16.0,0.0,841.0
12.902832,77.504853,-116,-16.0,0.0,841.0
12.902832,77.56155,-89,-9.0,0.0,878.0
12.902833,77.50408,-117,-20.0,0.0,843.0
12.902833,77.504348,-105,-20.0,0.0,841.0
12.902833,77.504658,-108,-16.0,0.0,841.0
12.902833,77.504693,-108,-16.0,0.0,841.0
12.902833,77.504733,-105,-20.0,0.0,841.0
12.902833,77.505388,-97,-20.0,0.0,841.0
12.902835,77.504713,-116,-16.0,0.0,841.0
12.902835,77.5056,-104,-16.0,0.0,841.0
12.902837,77.504328,-105,-20.0,0.0,841.0
12.902837,77.504507,-105,-20.0,0.0,841.0
12.902838,77.504747,-105,-20.0,0.0,841.0
12.902838,77.505377,-97,-20.0,0.0,841.0
12.90284,77.504303,-117,-20.0,0.0,841.0
12.90284,77.504703,-116,-16.0,0.0,841.0
12.90284,77.504745,-105,-20.0,0.0,841.0
12.902842,77.504605,-116,-16.0,0.0,841.0
12.902842,77.504625,-116,-16.0,0.0,841.0
12.902842,77.504718,-115,-19.0,0.0,841.0
12.902842,77.50476,-105,-20.0,0.0,841.0
12.902842,77.504763,-116,-16.0,0.0,841.0
12.902842,77.505575,-104,-16.0,0.0,841.0
12.902842,77.505585,-104,-16.0,0.0,841.0
12.902843,77.504467,-105,-20.0,0.0,841.0
12.902845,77.504218,-109,-14.0,0.0,841.0
12.902845,77.504698,-108,-16.0,0.0,841.0
12.902845,77.506677,-104,-16.0,0.0,830.0
12.902847,77.50408,-117,-20.0,0.0,843.0
12.902847,77.505027,-116,-16.0,0.0,841.0
12.902847,77.50555,-104,-16.0,0.0,841.0
12.902848,77.504317,-105,-20.0,0.0,841.0
12.902848,77.504613,-116,-16.0,0.0,841.0
12.902848,77.504668,-108,-16.0,0.0,841.0
12.902848,77.505527,-104,-16.0,0.0,841.0
12.902848,77.505538,-104,-16.0,0.0,841.0
12.902848,77.505562,-104,-16.0,0.0,841.0
12.902848,77.573338,-99,-13.0,0.0,907.0
12.90285,77.504475,-105,-20.0,0.0,841.0
12.90285,77.504522,-105,-20.0,0.0,841.0
12.90285,77.504533,-105,-20.0,0.0,841.0
12.90285,77.504693,-116,-16.0,0.0,841.0
12.902853,77.504308,-117,-20.0,0.0,841.0
12.902853,77.504667,-108,-16.0,0.0,841.0
12.902853,77.504732,-116,-16.0,0.0,841.0
12.902853,77.561522,-73,-9.0,0.0,878.0
12.902855,77.504657,-108,-16.0,0.0,841.0
12.902855,77.50477,-105,-20.0,0.0,841.0
12.902857,77.504213,-106,-14.0,0.0,841.0
12.902857,77.504837,-116,-16.0,0.0,841.0
12.902857,77.505012,-116,-16.0,0.0,841.0
12.902857,77.506685,-104,-16.0,0.0,830.0
12.902858,77.504682,-116,-16.0,0.0,841.0
12.90286,77.504588,-116,-16.0,0.0,841.0
12.90286,77.504658,-108,-16.0,0.0,841.0
12.902862,77.504085,-117,-20.0,0.0,843.0
12.902862,77.504307,-105,-20.0,0.0,841.0
12.902863,77.50448,-105,-20.0,0.0,841.0
12.902863,77.504493,-105,-20.0,0.0,841.0
12.902863,77.50467,-116,-16.0,0.0,841.0
12.902865,77.504312,-117,-20.0,0.0,841.0
12.902865,77.504603,-116,-16.0,0.0,841.0
12.902865,77.504657,-116,-16.0,0.0,841.0
12.902865,77.504822,-116,-16.0,0.0,841.0
12.902867,77.50459,-105,-20.0,0.0,841.0
12.902868,77.504467,-105,-20.0,0.0,841.0
12.902868,77.504498,-105,-20.0,0.0,841.0
12.90287,77.504212,-107,-14.0,0.0,841.0
12.90287,77.504633,-105,-20.0,0.0,841.0
12.90287,77.504645,-116,-16.0,0.0,841.0
12.90287,77.504662,-116,-16.0,0.0,841.0
12.902872,77.506693,-104,-16.0,0.0,830.0
12.902873,77.504305,-117,-20.0,0.0,841.0
12.902875,77.50463,-116,-16.0,0.0,841.0
12.902877,77.50409,-117,-20.0,0.0,843.0
12.902877,77.504777,-105,-20.0,0.0,841.0
12.902877,77.562847,-88,-12.0,0.0,878.0
12.902878,77.504618,-116,-16.0,0.0,841.0
12.902878,77.504623,-105,-20.0,0.0,841.0
12.90288,77.504695,-116,-16.0,0.0,841.0
12.90288,77.561538,-73,-9.0,0.0,878.0
12.902882,77.504603,-116,-16.0,0.0,841.0
12.902882,77.504653,-116,-16.0,0.0,841.0
12.902883,77.504302,-117,-20.0,0.0,841.0
12.902883,77.504825,-105,-20.0,0.0,841.0
12.902883,77.561575,-89,-9.0,0.0,878.0
12.902885,77.506707,-104,-16.0,0.0,830.0
12.902887,77.504205,-109,-15.0,0.0,841.0
12.902888,77.504465,-105,-20.0,0.0,841.0
12.902888,77.504628,-105,-20.0,0.0,841.0
12.902892,77.50468,-116,-16.0,0.0,841.0
12.902893,77.504088,-117,-20.0,0.0,843.0
12.902893,77.504298,-117,-20.0,0.0,841.0
12.902897,77.504785,-105,-20.0,0.0,841.0
12.902897,77.506712,-104,-16.0,0.0,830.0
12.902898,77.504808,-105,-20.0,0.0,841.0
12.9029,77.5046,-105,-20.0,0.0,841.0
12.9029,77.504632,-105,-20.0,0.0,841.0
12.9029,77.504793,-105,-20.0,0.0,841.0
12.9029,77.505292,-102,-20.0,0.0,841.0
12.902902,77.50443,-105,-20.0,0.0,841.0
12.902902,77.504717,-105,-20.0,0.0,841.0
12.902903,77.504285,-117,-20.0,0.0,841.0
12.902905,77.504092,-117,-20.0,0.0,843.0
12.902905,77.504633,-115,-20.0,0.0,841.0
12.902905,77.504648,-116,-16.0,0.0,841.0
12.902907,77.504465,-105,-20.0,0.0,841.0
12.902907,77.50464,-105,-20.0,0.0,841.0
12.902907,77.505003,-116,-16.0,0.0,841.0
12.902908,77.506717,-104,-16.0,0.0,830.0
12.902908,77.561553,-73,-9.0,0.0,878.0
12.90291,77.504653,-115,-20.0,0.0,841.0
12.90291,77.504773,-105,-20.0,0.0,841.0
12.90291,77.504807,-105,-20.0,0.0,841.0
12.902912,77.504477,-105,-20.0,0.0,841.0
12.902912,77.504583,-115,-19.67,0.0,841.0
12.902912,77.504778,-116,-16.0,0.0,841.0
12.902912,77.505283,-102,-20.0,0.0,841.0
12.902913,77.504273,-117,-20.0,0.0,841.0
12.902913,77.504792,-105,-20.0,0.0,841.0
12.902915,77.504093,-117,-20.0,0.0,843.0
12.902917,77.504485,-105,-20.0,0.0,841.0
12.902918,77.50463,-117,-20.0,0.0,841.0
12.902918,77.504638,-116,-16.0,0.0,841.0
12.902918,77.504647,-105,-20.0,0.0,841.0
12.902918,77.504792,-105,-20.0,0.0,841.0
12.902918,77.506722,-104,-16.0,0.0,830.0
12.90292,77.504703,-105,-20.0,0.0,841.0
12.902925,77.504267,-117,-20.0,0.0,841.0
12.902925,77.504542,-117,-20.0,0.0,841.0
12.902925,77.504705,-105,-20.0,0.0,841.0
12.902927,77.504602,-117,-20.0,0.0,841.0
12.902927,77.504622,-116,-18.0,0.0,841.0
12.902927,77.504668,-116,-16.0,0.0,841.0
12.902927,77.50507,-116,-16.0,0.0,841.0
12.902928,77.504095,-117,-20.0,0.0,843.0
12.902928,77.504557,-117,-20.0,0.0,841.0
12.902928,77.504728,-116,-16.0,0.0,841.0
12.902928,77.506723,-104,-16.0,0.0,830.0
12.90293,77.504255,-117,-20.0,0.0,841.0
12.90293,77.504782,-116,-16.0,0.0,841.0
12.90293,77.561595,-89,-9.0,0.0,878.0
12.902932,77.50451,-105,-20.0,0.0,841.0
12.902932,77.504653,-105,-20.0,0.0,841.0
12.902932,77.504713,-105,-20.0,0.0,841.0
12.902933,77.504492,-105,-20.0,0.0,841.0
12.902933,77.504528,-117,-20.0,0.0,841.0
12.902933,77.50506,-116,-16.0,0.0,841.0
12.902937,77.504247,-117,-20.0,0.0,841.0
12.902937,77.504582,-117,-20.0,0.0,841.0
12.902937,77.504592,-117,-20.0,0.0,841.0
12.902937,77.505242,-106,-20.0,0.0,841.0
12.902937,77.561572,-73,-9.0,0.0,878.0
12.902938,77.504097,-117,-20.0,0.0,843.0
12.902938,77.504607,-116,-16.0,0.0,841.0
12.902938,77.504727,-116,-16.0,0.0,841.0
12.902938,77.50673,-104,-16.0,0.0,830.0
12.902942,77.505068,-116,-16.0,0.0,841.0
12.902942,77.505232,-106,-20.0,0.0,841.0
12.902943,77.504715,-105,-20.0,0.0,841.0
12.902943,77.504735,-116,-16.0,0.0,841.0
12.902943,77.505058,-116,-16.0,0.0,841.0
12.902945,77.50424,-117,-20.0,0.0,841.0
12.902945,77.504655,-105,-20.0,0.0,841.0
12.902945,77.504668,-116,-16.0,0.0,841.0
12.902947,77.50435,-117,-20.0,0.0,841.0
12.902947,77.504512,-117,-20.0,0.0,841.0
12.902947,77.504998,-116,-16.0,0.0,841.0
12.902947,77.505222,-103,-20.0,0.0,841.0
12.902948,77.562958,-88,-12.0,0.0,878.0
12.90295,77.50475,-116,-16.0,0.0,841.0
12.90295,77.504762,-116,-16.0,0.0,841.0
12.90295,77.506738,-104,-16.0,0.0,830.0
12.902952,77.504775,-116,-16.0,0.0,841.0
12.902953,77.504105,-117,-20.0,0.0,843.0
12.902955,77.504233,-117,-20.0,0.0,841.0
12.902955,77.504615,-105,-20.0,0.0,841.0
12.902955,77.505205,-103,-20.0,0.0,841.0
12.902957,77.504603,-116,-16.0,0.0,841.0
12.902958,77.504665,-105,-20.0,0.0,841.0
12.902958,77.50467,-105,-20.0,0.0,841.0
12.90296,77.504672,-116,-16.0,0.0,841.0
12.90296,77.504682,-105,-20.0,0.0,841.0
12.90296,77.504713,-105,-20.0,0.0,841.0
12.90296,77.505058,-116,-16.0,0.0,841.0
12.90296,77.505193,-103,-20.0,0.0,841.0
12.90296,77.573328,-99,-13.0,0.0,907.0
12.902962,77.50411,-117,-20.0,0.0,843.0
12.902962,77.506743,-104,-16.0,0.0,830.0
12.902963,77.504488,-117,-20.0,0.0,841.0
12.902963,77.505182,-105,-20.0,0.0,841.0
12.902965,77.504695,-105,-20.0,0.0,841.0
12.902965,77.504698,-105,-20.0,0.0,841.0
12.902967,77.504527,-105,-20.0,0.0,841.0
12.902967,77.50469,-105,-20.0,0.0,841.0
12.902967,77.505155,-105,-20.0,0.0,841.0
12.902967,77.505172,-105,-20.0,0.0,841.0
12.902967,77.561587,-73,-9.0,0.0,878.0
12.902968,77.504228,-117,-20.0,0.0,841.0
12.902968,77.504665,-105,-20.0,0.0,841.0
12.90297,77.505142,-105,-20.0,0.0,841.0
12.902972,77.50507,-116,-16.0,0.0,841.0
12.902972,77.506748,-104,-16.0,0.0,830.0
12.902973,77.504483,-117,-20.0,0.0,841.0
12.902973,77.505053,-116,-16.0,0.0,841.0
12.902975,77.505003,-116,-16.0,0.0,841.0
12.902975,77.50506,-116,-16.0,0.0,841.0
12.902975,77.505127,-105,-20.0,0.0,841.0
12.902977,77.504592,-116,-16.0,0.0,841.0
12.902978,77.504117,-117,-20.0,0.0,843.0
12.902978,77.504673,-105,-20.0,0.0,841.0
12.902978,77.505,-116,-16.0,0.0,841.0
12.90298,77.504227,-117,-20.0,0.0,841.0
12.90298,77.504707,-105,-20.0,0.0,841.0
12.90298,77.505062,-116,-16.0,0.0,841.0
12.90298,77.50511,-105,-20.0,0.0,841.0
12.90298,77.561615,-89,-9.0,0.0,878.0
12.902982,77.504542,-105,-20.0,0.0,841.0
12.902982,77.506755,-104,-16.0,0.0,830.0
12.902985,77.504473,-117,-20.0,0.0,841.0
12.902985,77.504613,-105,-20.0,0.0,841.0
12.902985,77.505008,-116,-16.0,0.0,841.0
12.902987,77.504235,-117,-20.0,0.0,841.0
12.902987,77.504553,-105,-20.0,0.0,841.0
12.902987,77.505093,-105,-20.0,0.0,841.0
12.902988,77.504687,-105,-20.0,0.0,841.0
12.902988,77.505062,-116,-16.0,0.0,841.0
12.90299,77.504682,-105,-20.0,0.0,841.0
12.90299,77.504995,-116,-16.0,0.0,841.0
12.90299,77.505068,-116,-16.0,0.0,841.0
12.902992,77.504205,-117,-20.0,0.0,841.0
12.902993,77.504668,-116,-16.0,0.0,841.0
12.902993,77.504693,-105,-20.0,0.0,841.0
12.902993,77.505053,-116,-16.0,0.0,841.0
12.902993,77.505075,-110,-18.0,0.0,841.0
12.902993,77.50676,-104,-16.0,0.0,830.0
12.902995,77.504118,-117,-20.0,0.0,843.0
12.902995,77.504243,-117,-20.0,0.0,841.0
12.902995,77.504697,-105,-20.0,0.0,841.0
12.902995,77.505065,-116,-16.0,0.0,841.0
12.902997,77.504262,-110,-16.5,0.0,841.0
12.902997,77.504573,-116,-16.0,0.0,841.0
12.902997,77.505043,-116,-16.0,0.0,841.0
12.902998,77.504472,-117,-20.0,0.0,841.0
12.902998,77.505005,-116,-16.0,0.0,841.0
12.903,77.504168,-117,-20.0,0.0,841.0
12.903,77.504573,-105,-20.0,0.0,841.0
12.903002,77.505055,-116,-16.0,0.0,841.0
12.903002,77.505063,-105,-20.0,0.0,841.0
12.903003,77.561605,-73,-9.0,0.0,878.0
12.903005,77.504247,-117,-20.0,0.0,841.0
12.903005,77.504707,-105,-20.0,0.0,841.0
12.903005,77.505073,-116,-16.0,0.0,841.0
12.903007,77.504463,-117,-20.0,0.0,841.0
12.903008,77.504123,-117,-20.0,0.0,843.0
12.903008,77.50415,-117,-20.0,0.0,843.0
12.903008,77.505005,-116,-16.0,0.0,841.0
12.903008,77.505043,-116,-16.0,0.0,841.0
12.903008,77.506767,-104,-16.0,0.0,830.0
12.90301,77.504237,-117,-20.0,0.0,841.0
12.90301,77.504573,-105,-20.0,0.0,841.0
12.90301,77.504617,-105,-20.0,0.0,841.0
12.90301,77.504688,-105,-20.0,0.0,841.0
12.90301,77.505052,-105,-20.0,0.0,841.0
12.903012,77.50427,-108,-16.0,0.0,841.0
12.903012,77.504668,-105,-20.0,0.0,841.0
12.903012,77.505043,-116,-16.0,0.0,841.0
12.903012,77.505072,-116,-16.0,0.0,841.0
12.903013,77.504712,-105,-20.0,0.0,841.0
12.903013,77.504715,-105,-20.0,0.0,841.0
12.903013,77.505008,-116,-16.0,0.0,841.0
12.903013,77.505042,-105,-20.0,0.0,841.0
12.903015,77.504257,-117,-20.0,0.0,841.0
12.903017,77.504728,-105,-20.0,0.0,841.0
12.903017,77.504995,-116,-16.0,0.0,841.0
12.903017,77.505032,-105,-20.0,0.0,841.0
12.903017,77.505053,-116,-16.0,0.0,841.0
12.903017,77.505075,-116,-16.0,0.0,841.0
12.903018,77.504232,-117,-20.0,0.0,841.0
12.903018,77.504658,-105,-20.0,0.0,841.0
12.903018,77.504742,-105,-20.0,0.0,841.0
12.90302,77.504277,-108,-16.0,0.0,841.0
12.90302,77.504575,-105,-20.0,0.0,841.0
12.90302,77.504752,-105,-20.0,0.0,841.0
12.903022,77.504322,-117,-20.0,0.0,841.0
12.903022,77.504763,-105,-20.0,0.0,841.0
12.903022,77.505002,-116,-16.0,0.0,841.0
12.903022,77.505015,-105,-20.0,0.0,841.0
12.903022,77.505072,-116,-16.0,0.0,841.0
12.903022,77.506777,-104,-16.0,0.0,830.0
12.903022,77.563048,-88,-12.0,0.0,878.0
12.903023,77.504125,-117,-20.0,0.0,843.0
12.903023,77.504722,-105,-20.0,0.0,841.0
12.903023,77.504778,-105,-20.0,0.0,841.0
12.903023,77.504797,-105,-20.0,0.0,841.0
12.903023,77.505043,-116,-16.0,0.0,841.0
12.903025,77.504247,-117,-20.0,0.0,841.0
12.903025,77.504812,-105,-20.0,0.0,841.0
12.903027,77.504997,-105,-20.0,0.0,841.0
12.903027,77.505052,-116,-16.0,0.0,841.0
12.903027,77.505073,-116,-16.0,0.0,841.0
12.903027,77.556257,-80,-12.0,0.0,868.0
12.903028,77.504553,-116,-16.0,0.0,841.0
12.903028,77.50465,-105,-20.0,0.0,841.0
12.903028,77.504825,-105,-20.0,0.0,841.0
12.903028,77.504978,-105,-20.0,0.0,841.0
12.903028,77.56163,-89,-9.0,0.0,878.0
12.90303,77.504227,-117,-20.0,0.0,841.0
12.90303,77.504585,-105,-20.0,0.0,841.0
12.90303,77.504967,-105,-20.0,0.0,841.0
12.903032,77.504995,-116,-16.0,0.0,841.0
12.903033,77.504835,-105,-20.0,0.0,841.0
12.903033,77.506785,-104,-16.0,0.0,830.0
12.903035,77.50424,-117,-20.0,0.0,841.0
12.903035,77.504282,-108,-16.0,0.0,841.0
12.903035,77.504957,-105,-20.0,0.0,841.0
12.903035,77.504982,-116,-16.0,0.0,841.0
12.903037,77.504238,-117,-20.0,0.0,841.0
12.903037,77.504627,-105,-20.0,0.0,841.0
12.903038,77.50413,-117,-20.0,0.0,843.0
12.903038,77.504645,-105,-20.0,0.0,841.0
12.903038,77.504997,-116,-16.0,0.0,841.0
12.903038,77.505045,-116,-16.0,0.0,841.0
12.903038,77.50507,-116,-16.0,0.0,841.0
12.90304,77.504225,-117,-20.0,0.0,841.0
12.90304,77.504583,-105,-20.0,0.0,841.0
12.90304,77.504602,-116,-16.0,0.0,841.0
12.90304,77.504617,-116,-16.0,0.0,841.0
12.903042,77.504323,-108,-16.0,0.0,841.0
12.903042,77.504843,-105,-20.0,0.0,841.0
12.903042,77.504942,-105,-20.0,0.0,841.0
12.903042,77.561628,-73,-9.0,0.0,878.0
12.903043,77.50459,-105,-20.0,0.0,841.0
12.903045,77.504323,-108,-16.0,0.0,841.0
12.903045,77.506792,-104,-16.0,0.0,830.0
12.903047,77.504607,-105,-20.0,0.0,841.0
12.903047,77.504925,-105,-20.0,0.0,841.0
12.903048,77.504543,-116,-16.0,0.0,841.0
12.903048,77.504637,-105,-20.0,0.0,841.0
12.903048,77.504857,-105,-20.0,0.0,841.0
12.90305,77.504137,-117,-20.0,0.0,843.0
12.90305,77.504873,-105,-20.0,0.0,841.0
12.90305,77.50491,-105,-20.0,0.0,841.0
12.90305,77.504998,-116,-16.0,0.0,841.0
12.90305,77.50501,-116,-16.0,0.0,841.0
12.90305,77.563048,-88,-12.0,0.0,878.0
12.903052,77.504892,-105,-20.0,0.0,841.0
12.903053,77.50429,-108,-16.0,0.0,841.0
12.903053,77.504313,-108,-16.0,0.0,841.0
12.903055,77.504622,-105,-20.0,0.0,841.0
12.903055,77.504647,-105,-20.0,0.0,841.0
12.903055,77.506795,-104,-16.0,0.0,830.0
12.903057,77.504328,-108,-16.0,0.0,841.0
12.903057,77.56306,-88,-12.0,0.0,878.0
12.903058,77.504983,-116,-16.0,0.0,841.0
12.90306,77.504997,-116,-16.0,0.0,841.0
12.903063,77.504138,-117,-20.0,0.0,843.0
12.903063,77.5043,-108,-16.0,0.0,841.0
12.903063,77.505,-116,-16.0,0.0,841.0
12.903065,77.504538,-116,-16.0,0.0,841.0
12.903065,77.504622,-105,-20.0,0.0,841.0
12.903067,77.506793,-104,-16.0,0.0,830.0
12.903068,77.504333,-108,-16.0,0.0,841.0
12.903068,77.50465,-105,-20.0,0.0,841.0
12.903068,77.504985,-116,-16.0,0.0,841.0
12.903068,77.561648,-73,-9.0,0.0,878.0
12.903073,77.504645,-105,-20.0,0.0,841.0
12.903073,77.504988,-116,-16.0,0.0,841.0
12.903073,77.556145,-93,-12.0,0.0,863.0
12.903077,77.504138,-117,-20.0,0.0,843.0
12.903077,77.56165,-89,-9.0,0.0,878.0
12.903077,77.573315,-99,-13.0,0.0,907.0
12.903078,77.504587,-116,-16.0,0.0,841.0
12.903078,77.504998,-116,-16.0,0.0,841.0
12.90308,77.50499,-116,-16.0,0.0,841.0
12.90308,77.506792,-104,-16.0,0.0,830.0
12.903083,77.504585,-116,-16.0,0.0,841.0
12.903083,77.504628,-105,-20.0,0.0,841.0
12.903083,77.504652,-105,-20.0,0.0,841.0
12.903085,77.504523,-116,-16.0,0.0,841.0
12.903087,77.504582,-116,-16.0,0.0,841.0
12.90309,77.50414,-117,-20.0,0.0,843.0
12.90309,77.504983,-116,-16.0,0.0,841.0
12.903092,77.504568,-116,-16.0,0.0,841.0
12.903093,77.50678,-104,-16.0,0.0,830.0
12.903095,77.504562,-116,-16.0,0.0,841.0
12.903095,77.504662,-116,-16.0,0.0,841.0
12.9031,77.504633,-105,-20.0,0.0,841.0
12.9031,77.573377,-99,-15.0,0.0,907.0
12.903103,77.50414,-117,-20.0,0.0,843.0
12.903103,77.504652,-105,-20.0,0.0,841.0
12.903103,77.50677,-104,-16.0,0.0,830.0
12.903103,77.561672,-73,-9.0,0.0,878.0
12.903105,77.504512,-116,-16.0,0.0,841.0
12.903105,77.504562,-116,-16.0,0.0,841.0
12.903107,77.50453,-116,-16.0,0.0,841.0
12.903108,77.504643,-105,-20.0,0.0,841.0
12.903108,77.504657,-116,-16.0,0.0,841.0
12.90311,77.50456,-116,-16.0,0.0,841.0
12.903115,77.504542,-116,-16.0,0.0,841.0
12.903115,77.506758,-104,-16.0,0.0,830.0
12.903115,77.561672,-89,-9.0,0.0,878.0
12.903117,77.504537,-116,-16.0,0.0,841.0
12.903117,77.504542,-116,-16.0,0.0,841.0
12.903117,77.556045,-79,-12.0,0.0,863.0
12.90312,77.504515,-116,-16.0,0.0,841.0
12.903123,77.504535,-116,-16.0,0.0,841.0
12.903125,77.504138,-117,-20.0,0.0,843.0
12.903125,77.50674,-104,-16.0,0.0,830.0
12.903128,77.504532,-116,-16.0,0.0,841.0
12.903128,77.506773,-97,-12.0,0.0,830.0
12.90313,77.506792,-98,-14.0,0.0,830.0
12.903132,77.504533,-116,-16.0,0.0,841.0
12.903132,77.506727,-104,-16.0,0.0,830.0
12.903133,77.50676,-98,-14.0,0.0,830.0
12.903137,77.504142,-117,-20.0,0.0,843.0
12.903137,77.504653,-111,-15.0,0.0,841.0
12.903137,77.506715,-104,-16.0,0.0,830.0
12.903137,77.506802,-100,-16.0,0.0,830.0
12.903138,77.506703,-104,-16.0,0.0,830.0
12.90314,77.504505,-116,-16.0,0.0,841.0
12.90314,77.50675,-98,-14.0,0.0,830.0
12.90314,77.555877,-79,-12.0,0.0,863.0
12.903142,77.506815,-100,-16.0,0.0,830.0
12.903142,77.561692,-73,-9.0,0.0,878.0
12.903143,77.504527,-116,-16.0,0.0,841.0
12.903145,77.504518,-116,-16.0,0.0,841.0
12.903147,77.506733,-101,-13.0,0.0,830.0
12.903147,77.506828,-99,-15.0,0.0,830.0
12.903148,77.504657,-111,-15.0,0.0,841.0
12.903148,77.506688,-104,-16.0,0.0,830.0
12.90315,77.504145,-117,-20.0,0.0,843.0
12.90315,77.506718,-101,-13.0,0.0,830.0
12.90315,77.50684,-98,-14.0,0.0,830.0
12.903152,77.504507,-116,-16.0,0.0,841.0
12.903153,77.506678,-104,-16.0,0.0,830.0
12.903153,77.561695,-89,-9.0,0.0,878.0
12.903155,77.506703,-100,-13.0,0.0,830.0
12.903157,77.506677,-100,-14.5,0.0,830.0
12.903157,77.50669,-98,-13.0,0.0,830.0
12.903157,77.506852,-100,-15.0,0.0,830.0
12.90316,77.504148,-117,-20.0,0.0,843.0
12.90316,77.504652,-104,-14.0,0.0,841.0
12.90316,77.506667,-103,-16.0,0.0,830.0
12.903165,77.506657,-102,-16.0,0.0,830.0
12.90317,77.506658,-104,-16.0,0.0,830.0
12.903173,77.504152,-117,-20.0,0.0,843.0
